wav	labels
./SAVEE/KL_h02.wav	happy
./SAVEE/KL_f15.wav	fear
./SAVEE/KL_d04.wav	disgust
./SAVEE/KL_f01.wav	fear
./SAVEE/KL_d13.wav	disgust
./SAVEE/KL_h06.wav	happy
./SAVEE/KL_f13.wav	fear
./SAVEE/KL_d10.wav	disgust
./SAVEE/KL_h03.wav	happy
./SAVEE/KL_h04.wav	happy
./SAVEE/KL_h05.wav	happy
./SAVEE/KL_h08.wav	happy
./SAVEE/KL_a10.wav	angry
./SAVEE/KL_f04.wav	fear
./SAVEE/KL_h15.wav	happy
./SAVEE/KL_f02.wav	fear
./SAVEE/KL_h10.wav	happy
./SAVEE/KL_f03.wav	fear
./SAVEE/KL_d01.wav	disgust
./SAVEE/JK_su15.wav	surprise
./SAVEE/KL_a09.wav	angry
./SAVEE/KL_f06.wav	fear
./SAVEE/KL_h01.wav	happy
./SAVEE/KL_d11.wav	disgust
./SAVEE/KL_d12.wav	disgust
./SAVEE/KL_su06.wav	surprise
./SAVEE/KL_sa14.wav	sad
./SAVEE/KL_su14.wav	surprise
./SAVEE/KL_sa10.wav	sad
./SAVEE/KL_n18.wav	neutral
./SAVEE/KL_sa12.wav	sad
./SAVEE/KL_n14.wav	neutral
./SAVEE/KL_n10.wav	neutral
./SAVEE/KL_su05.wav	surprise
./SAVEE/KL_n12.wav	neutral
./SAVEE/KL_su12.wav	surprise
./SAVEE/KL_n28.wav	neutral
./SAVEE/KL_n15.wav	neutral
./SAVEE/KL_n04.wav	neutral
./SAVEE/KL_su09.wav	surprise
./SAVEE/KL_n02.wav	neutral
./SAVEE/KL_n20.wav	neutral
./SAVEE/KL_n07.wav	neutral
./SAVEE/KL_n22.wav	neutral
./SAVEE/KL_su02.wav	surprise
./SAVEE/KL_n24.wav	neutral
./SAVEE/KL_n09.wav	neutral
./SAVEE/KL_n23.wav	neutral
./SAVEE/KL_n01.wav	neutral
./SAVEE/KL_sa13.wav	sad
./SAVEE/KL_n06.wav	neutral
./SAVEE/KL_sa06.wav	sad
./SAVEE/KL_n08.wav	neutral
./SAVEE/KL_su07.wav	surprise
./SAVEE/KL_su04.wav	surprise
./SAVEE/KL_n29.wav	neutral
./SAVEE/KL_n13.wav	neutral
./SAVEE/KL_n11.wav	neutral
./SAVEE/KL_sa07.wav	sad
./SAVEE/KL_n26.wav	neutral
./SAVEE/KL_n21.wav	neutral
./SAVEE/KL_sa11.wav	sad
./SAVEE/KL_sa09.wav	sad
./SAVEE/KL_su01.wav	surprise
./SAVEE/KL_n30.wav	neutral
./SAVEE/KL_sa05.wav	sad
./SAVEE/KL_su08.wav	surprise
./SAVEE/KL_n16.wav	neutral
./SAVEE/KL_n17.wav	neutral
./SAVEE/KL_n05.wav	neutral
./SAVEE/KL_n03.wav	neutral
./SAVEE/KL_sa15.wav	sad
./SAVEE/KL_sa01.wav	sad
./SAVEE/KL_su03.wav	surprise
./SAVEE/KL_n27.wav	neutral
./SAVEE/KL_su13.wav	surprise
./SAVEE/KL_n19.wav	neutral
./SAVEE/KL_sa02.wav	sad
./SAVEE/KL_sa04.wav	sad
./SAVEE/KL_su11.wav	surprise
./SAVEE/KL_su15.wav	surprise
./SAVEE/KL_sa08.wav	sad
./SAVEE/KL_n25.wav	neutral
./SAVEE/KL_su10.wav	surprise
./SAVEE/KL_sa03.wav	sad
