wav	labels
./data/Emotions/Angry/1078_IEO_ANG_MD.wav	Angry
./data/Emotions/Angry/OAF_base_angry.wav	Angry
./data/Emotions/Angry/1074_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/1089_WSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1075_IEO_ANG_MD.wav	Angry
./data/Emotions/Angry/1075_MTI_ANG_XX.wav	Angry
./data/Emotions/Angry/1020_DFA_ANG_XX.wav	Angry
./data/Emotions/Angry/1020_MTI_ANG_XX.wav	Angry
./data/Emotions/Angry/1014_ITH_ANG_XX.wav	Angry
./data/Emotions/Angry/1036_IWL_ANG_XX.wav	Angry
./data/Emotions/Angry/1012_IWW_ANG_XX.wav	Angry
./data/Emotions/Angry/1088_IWL_ANG_XX.wav	Angry
./data/Emotions/Angry/1036_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/1084_IEO_ANG_HI.wav	Angry
./data/Emotions/Angry/1037_IWW_ANG_XX.wav	Angry
./data/Emotions/Angry/1083_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/OAF_chief_angry.wav	Angry
./data/Emotions/Angry/1026_ITH_ANG_XX.wav	Angry
./data/Emotions/Angry/1045_DFA_ANG_XX.wav	Angry
./data/Emotions/Angry/1045_ITH_ANG_XX.wav	Angry
./data/Emotions/Angry/1052_IOM_ANG_XX.wav	Angry
./data/Emotions/Angry/1038_WSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1017_ITH_ANG_XX.wav	Angry
./data/Emotions/Angry/OAF_moon_angry.wav	Angry
./data/Emotions/Angry/OAF_rot_angry.wav	Angry
./data/Emotions/Angry/1072_TIE_ANG_XX.wav	Angry
./data/Emotions/Angry/1090_MTI_ANG_XX.wav	Angry
./data/Emotions/Angry/1082_DFA_ANG_XX.wav	Angry
./data/Emotions/Angry/OAF_such_angry.wav	Angry
./data/Emotions/Angry/1031_IOM_ANG_XX.wav	Angry
./data/Emotions/Angry/OAF_gun_angry.wav	Angry
./data/Emotions/Angry/1057_IWW_ANG_XX.wav	Angry
./data/Emotions/Angry/1066_IOM_ANG_XX.wav	Angry
./data/Emotions/Angry/1051_IEO_ANG_MD.wav	Angry
./data/Emotions/Angry/1034_IWW_ANG_XX.wav	Angry
./data/Emotions/Angry/1077_IEO_ANG_LO.wav	Angry
./data/Emotions/Angry/1036_ITH_ANG_XX.wav	Angry
./data/Emotions/Angry/1031_IEO_ANG_HI.wav	Angry
./data/Emotions/Angry/1077_WSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1023_IWW_ANG_XX.wav	Angry
./data/Emotions/Angry/1018_IEO_ANG_HI.wav	Angry
./data/Emotions/Angry/1034_TAI_ANG_XX.wav	Angry
./data/Emotions/Angry/1088_ITH_ANG_XX.wav	Angry
./data/Emotions/Angry/OAF_rush_angry.wav	Angry
./data/Emotions/Angry/1079_IWW_ANG_XX.wav	Angry
./data/Emotions/Angry/1038_DFA_ANG_XX.wav	Angry
./data/Emotions/Angry/1028_IWL_ANG_XX.wav	Angry
./data/Emotions/Angry/YAF_book_angry.wav	Angry
./data/Emotions/Angry/1046_IEO_ANG_LO.wav	Angry
./data/Emotions/Angry/1021_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/1072_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/1031_TSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1040_DFA_ANG_XX.wav	Angry
./data/Emotions/Angry/1020_IWW_ANG_XX.wav	Angry
./data/Emotions/Angry/1077_TIE_ANG_XX.wav	Angry
./data/Emotions/Angry/1074_IEO_ANG_LO.wav	Angry
./data/Emotions/Angry/1033_IWW_ANG_XX.wav	Angry
./data/Emotions/Angry/1021_IWW_ANG_XX.wav	Angry
./data/Emotions/Angry/1018_TIE_ANG_XX.wav	Angry
./data/Emotions/Angry/1060_DFA_ANG_XX.wav	Angry
./data/Emotions/Angry/1060_IEO_ANG_HI.wav	Angry
./data/Emotions/Angry/1075_IWL_ANG_XX.wav	Angry
./data/Emotions/Angry/1057_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/1069_IWL_ANG_XX.wav	Angry
./data/Emotions/Angry/1032_IWL_ANG_XX.wav	Angry
./data/Emotions/Angry/OAF_learn_angry.wav	Angry
./data/Emotions/Angry/1085_DFA_ANG_XX.wav	Angry
./data/Emotions/Angry/1062_WSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1051_TSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1053_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/1011_ITH_ANG_XX.wav	Angry
./data/Emotions/Angry/1070_MTI_ANG_XX.wav	Angry
./data/Emotions/Angry/1014_IOM_ANG_XX.wav	Angry
./data/Emotions/Angry/1031_IEO_ANG_LO.wav	Angry
./data/Emotions/Angry/1054_IEO_ANG_MD.wav	Angry
./data/Emotions/Angry/1025_IEO_ANG_HI.wav	Angry
./data/Emotions/Angry/1030_IWW_ANG_XX.wav	Angry
./data/Emotions/Angry/1081_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/1011_IWL_ANG_XX.wav	Angry
./data/Emotions/Angry/1019_TSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1046_ITH_ANG_XX.wav	Angry
./data/Emotions/Angry/1012_IEO_ANG_LO.wav	Angry
./data/Emotions/Angry/1032_MTI_ANG_XX.wav	Angry
./data/Emotions/Angry/1054_TAI_ANG_XX.wav	Angry
./data/Emotions/Angry/1038_IWL_ANG_XX.wav	Angry
./data/Emotions/Angry/1011_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/1065_TIE_ANG_XX.wav	Angry
./data/Emotions/Angry/1069_WSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1032_IOM_ANG_XX.wav	Angry
./data/Emotions/Angry/1014_TSI_ANG_XX.wav	Angry
./data/Emotions/Angry/YAF_bar_angry.wav	Angry
./data/Emotions/Angry/1048_TSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1010_IEO_ANG_HI.wav	Angry
./data/Emotions/Angry/YAF_chat_angry.wav	Angry
./data/Emotions/Angry/1060_IEO_ANG_LO.wav	Angry
./data/Emotions/Angry/1062_IWL_ANG_XX.wav	Angry
./data/Emotions/Angry/1083_IEO_ANG_HI.wav	Angry
./data/Emotions/Angry/1035_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/1090_IOM_ANG_XX.wav	Angry
./data/Emotions/Angry/1085_IWL_ANG_XX.wav	Angry
./data/Emotions/Angry/1055_MTI_ANG_XX.wav	Angry
./data/Emotions/Angry/1082_IWW_ANG_XX.wav	Angry
./data/Emotions/Angry/1071_TSI_ANG_XX.wav	Angry
./data/Emotions/Angry/OAF_dodge_angry.wav	Angry
./data/Emotions/Angry/1087_IEO_ANG_LO.wav	Angry
./data/Emotions/Angry/1060_ITH_ANG_XX.wav	Angry
./data/Emotions/Angry/1073_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/OAF_thin_angry.wav	Angry
./data/Emotions/Angry/1015_DFA_ANG_XX.wav	Angry
./data/Emotions/Angry/1077_ITH_ANG_XX.wav	Angry
./data/Emotions/Angry/1058_WSI_ANG_XX.wav	Angry
./data/Emotions/Angry/OAF_bite_angry.wav	Angry
./data/Emotions/Angry/OAF_rough_angry.wav	Angry
./data/Emotions/Angry/OAF_shirt_angry.wav	Angry
./data/Emotions/Angry/YAF_bite_angry.wav	Angry
./data/Emotions/Angry/1078_TSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1010_MTI_ANG_XX.wav	Angry
./data/Emotions/Angry/1091_DFA_ANG_XX.wav	Angry
./data/Emotions/Angry/1054_DFA_ANG_XX.wav	Angry
./data/Emotions/Angry/1058_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/1020_IOM_ANG_XX.wav	Angry
./data/Emotions/Angry/YAF_cheek_angry.wav	Angry
./data/Emotions/Angry/1033_TAI_ANG_XX.wav	Angry
./data/Emotions/Angry/YAF_jug_angry.wav	Angry
./data/Emotions/Angry/1057_IEO_ANG_LO.wav	Angry
./data/Emotions/Angry/OAF_lid_angry.wav	Angry
./data/Emotions/Angry/1062_IEO_ANG_HI.wav	Angry
./data/Emotions/Angry/YAF_bath_angry.wav	Angry
./data/Emotions/Angry/1067_TSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1055_ITH_ANG_XX.wav	Angry
./data/Emotions/Angry/1064_IWW_ANG_XX.wav	Angry
./data/Emotions/Angry/1020_IEO_ANG_LO.wav	Angry
./data/Emotions/Angry/1069_IEO_ANG_MD.wav	Angry
./data/Emotions/Angry/1062_ITH_ANG_XX.wav	Angry
./data/Emotions/Angry/1059_WSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1020_TIE_ANG_XX.wav	Angry
./data/Emotions/Angry/1069_IOM_ANG_XX.wav	Angry
./data/Emotions/Angry/1026_IWW_ANG_XX.wav	Angry
./data/Emotions/Angry/1033_TSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1013_TAI_ANG_XX.wav	Angry
./data/Emotions/Angry/YAF_fail_angry.wav	Angry
./data/Emotions/Angry/OAF_note_angry.wav	Angry
./data/Emotions/Angry/1028_TAI_ANG_XX.wav	Angry
./data/Emotions/Angry/1047_IOM_ANG_XX.wav	Angry
./data/Emotions/Angry/1068_IEO_ANG_MD.wav	Angry
./data/Emotions/Angry/OAF_shawl_angry.wav	Angry
./data/Emotions/Angry/1013_MTI_ANG_XX.wav	Angry
./data/Emotions/Angry/OAF_reach_angry.wav	Angry
./data/Emotions/Angry/1019_IEO_ANG_HI.wav	Angry
./data/Emotions/Angry/1032_DFA_ANG_XX.wav	Angry
./data/Emotions/Angry/1029_TSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1042_IWL_ANG_XX.wav	Angry
./data/Emotions/Angry/1058_MTI_ANG_XX.wav	Angry
./data/Emotions/Angry/1051_IEO_ANG_HI.wav	Angry
./data/Emotions/Angry/OAF_laud_angry.wav	Angry
./data/Emotions/Angry/1056_IEO_ANG_HI.wav	Angry
./data/Emotions/Angry/1021_DFA_ANG_XX.wav	Angry
./data/Emotions/Angry/1033_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/YAF_beg_angry.wav	Angry
./data/Emotions/Angry/1050_IEO_ANG_MD.wav	Angry
./data/Emotions/Angry/1026_WSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1061_IEO_ANG_MD.wav	Angry
./data/Emotions/Angry/1034_IWL_ANG_XX.wav	Angry
./data/Emotions/Angry/1049_ITH_ANG_XX.wav	Angry
./data/Emotions/Angry/1089_IOM_ANG_XX.wav	Angry
./data/Emotions/Angry/1055_TSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1021_TSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1028_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/YAF_goal_angry.wav	Angry
./data/Emotions/Angry/1056_MTI_ANG_XX.wav	Angry
./data/Emotions/Angry/1083_IOM_ANG_XX.wav	Angry
./data/Emotions/Angry/1036_TIE_ANG_XX.wav	Angry
./data/Emotions/Angry/1058_TAI_ANG_XX.wav	Angry
./data/Emotions/Angry/1025_IOM_ANG_XX.wav	Angry
./data/Emotions/Angry/1010_ITH_ANG_XX.wav	Angry
./data/Emotions/Angry/YAF_death_angry.wav	Angry
./data/Emotions/Angry/1047_TAI_ANG_XX.wav	Angry
./data/Emotions/Angry/1076_WSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1010_IWL_ANG_XX.wav	Angry
./data/Emotions/Angry/1042_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/1086_TAI_ANG_XX.wav	Angry
./data/Emotions/Angry/1027_TSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1046_TSI_ANG_XX.wav	Angry
./data/Emotions/Angry/YAF_cause_angry.wav	Angry
./data/Emotions/Angry/1063_TIE_ANG_XX.wav	Angry
./data/Emotions/Angry/1066_TIE_ANG_XX.wav	Angry
./data/Emotions/Angry/1069_IEO_ANG_HI.wav	Angry
./data/Emotions/Angry/1037_IEO_ANG_HI.wav	Angry
./data/Emotions/Angry/1090_IWL_ANG_XX.wav	Angry
./data/Emotions/Angry/1038_MTI_ANG_XX.wav	Angry
./data/Emotions/Angry/1070_IEO_ANG_HI.wav	Angry
./data/Emotions/Angry/1081_DFA_ANG_XX.wav	Angry
./data/Emotions/Angry/1066_TAI_ANG_XX.wav	Angry
./data/Emotions/Angry/OAF_juice_angry.wav	Angry
./data/Emotions/Angry/1041_IWW_ANG_XX.wav	Angry
./data/Emotions/Angry/1069_IEO_ANG_LO.wav	Angry
./data/Emotions/Angry/1073_WSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1038_IWW_ANG_XX.wav	Angry
./data/Emotions/Angry/1082_TSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1040_IEO_ANG_HI.wav	Angry
./data/Emotions/Angry/1047_IEO_ANG_HI.wav	Angry
./data/Emotions/Angry/1037_TAI_ANG_XX.wav	Angry
./data/Emotions/Angry/1091_IEO_ANG_LO.wav	Angry
./data/Emotions/Angry/OAF_boat_angry.wav	Angry
./data/Emotions/Angry/1023_IEO_ANG_LO.wav	Angry
./data/Emotions/Angry/YAF_hurl_angry.wav	Angry
./data/Emotions/Angry/1023_TAI_ANG_XX.wav	Angry
./data/Emotions/Angry/1076_IWL_ANG_XX.wav	Angry
./data/Emotions/Angry/1072_ITH_ANG_XX.wav	Angry
./data/Emotions/Angry/1048_DFA_ANG_XX.wav	Angry
./data/Emotions/Angry/1081_IWW_ANG_XX.wav	Angry
./data/Emotions/Angry/1019_IWL_ANG_XX.wav	Angry
./data/Emotions/Angry/1011_IEO_ANG_LO.wav	Angry
./data/Emotions/Angry/1024_IEO_ANG_HI.wav	Angry
./data/Emotions/Angry/OAF_bone_angry.wav	Angry
./data/Emotions/Angry/1063_IWW_ANG_XX.wav	Angry
./data/Emotions/Angry/OAF_ditch_angry.wav	Angry
./data/Emotions/Angry/1039_WSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1056_ITH_ANG_XX.wav	Angry
./data/Emotions/Angry/1080_MTI_ANG_XX.wav	Angry
./data/Emotions/Angry/1077_IEO_ANG_MD.wav	Angry
./data/Emotions/Angry/1016_IWL_ANG_XX.wav	Angry
./data/Emotions/Angry/1049_TIE_ANG_XX.wav	Angry
./data/Emotions/Angry/1082_ITH_ANG_XX.wav	Angry
./data/Emotions/Angry/OAF_check_angry.wav	Angry
./data/Emotions/Angry/1027_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/1031_ITH_ANG_XX.wav	Angry
./data/Emotions/Angry/1028_TSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1010_WSI_ANG_XX.wav	Angry
./data/Emotions/Angry/OAF_puff_angry.wav	Angry
./data/Emotions/Angry/YAF_date_angry.wav	Angry
./data/Emotions/Angry/1021_MTI_ANG_XX.wav	Angry
./data/Emotions/Angry/1037_IWL_ANG_XX.wav	Angry
./data/Emotions/Angry/OAF_chair_angry.wav	Angry
./data/Emotions/Angry/OAF_whip_angry.wav	Angry
./data/Emotions/Angry/1071_WSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1020_ITH_ANG_XX.wav	Angry
./data/Emotions/Angry/1058_IEO_ANG_HI.wav	Angry
./data/Emotions/Angry/1051_ITH_ANG_XX.wav	Angry
./data/Emotions/Angry/1059_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/1040_MTI_ANG_XX.wav	Angry
./data/Emotions/Angry/1019_IWW_ANG_XX.wav	Angry
./data/Emotions/Angry/1011_TSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1071_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/1076_IOM_ANG_XX.wav	Angry
./data/Emotions/Angry/1077_IWW_ANG_XX.wav	Angry
./data/Emotions/Angry/1090_IEO_ANG_LO.wav	Angry
./data/Emotions/Angry/OAF_tool_angry.wav	Angry
./data/Emotions/Angry/1052_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/1074_TAI_ANG_XX.wav	Angry
./data/Emotions/Angry/1045_MTI_ANG_XX.wav	Angry
./data/Emotions/Angry/1046_TIE_ANG_XX.wav	Angry
./data/Emotions/Angry/1061_IOM_ANG_XX.wav	Angry
./data/Emotions/Angry/1028_IEO_ANG_MD.wav	Angry
./data/Emotions/Angry/OAF_tape_angry.wav	Angry
./data/Emotions/Angry/1025_DFA_ANG_XX.wav	Angry
./data/Emotions/Angry/1044_IEO_ANG_LO.wav	Angry
./data/Emotions/Angry/1053_TIE_ANG_XX.wav	Angry
./data/Emotions/Angry/1044_DFA_ANG_XX.wav	Angry
./data/Emotions/Angry/1015_IEO_ANG_MD.wav	Angry
./data/Emotions/Angry/1084_TSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1046_TAI_ANG_XX.wav	Angry
./data/Emotions/Angry/1059_DFA_ANG_XX.wav	Angry
./data/Emotions/Angry/1070_TAI_ANG_XX.wav	Angry
./data/Emotions/Angry/1075_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/OAF_five_angry.wav	Angry
./data/Emotions/Angry/1013_IEO_ANG_MD.wav	Angry
./data/Emotions/Angry/1027_IEO_ANG_HI.wav	Angry
./data/Emotions/Angry/OAF_deep_angry.wav	Angry
./data/Emotions/Angry/1025_IWL_ANG_XX.wav	Angry
./data/Emotions/Angry/OAF_nice_angry.wav	Angry
./data/Emotions/Angry/YAF_chain_angry.wav	Angry
./data/Emotions/Angry/1027_MTI_ANG_XX.wav	Angry
./data/Emotions/Angry/1091_TSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1035_IOM_ANG_XX.wav	Angry
./data/Emotions/Angry/1081_TIE_ANG_XX.wav	Angry
./data/Emotions/Angry/1045_WSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1064_WSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1019_IEO_ANG_MD.wav	Angry
./data/Emotions/Angry/1057_DFA_ANG_XX.wav	Angry
./data/Emotions/Angry/1022_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/1030_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/1050_IEO_ANG_HI.wav	Angry
./data/Emotions/Angry/1067_MTI_ANG_XX.wav	Angry
./data/Emotions/Angry/1037_DFA_ANG_XX.wav	Angry
./data/Emotions/Angry/1014_MTI_ANG_XX.wav	Angry
./data/Emotions/Angry/1061_IEO_ANG_HI.wav	Angry
./data/Emotions/Angry/1040_IWW_ANG_XX.wav	Angry
./data/Emotions/Angry/YAF_bone_angry.wav	Angry
./data/Emotions/Angry/OAF_witch_angry.wav	Angry
./data/Emotions/Angry/1068_TIE_ANG_XX.wav	Angry
./data/Emotions/Angry/1058_TSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1019_TIE_ANG_XX.wav	Angry
./data/Emotions/Angry/OAF_dip_angry.wav	Angry
./data/Emotions/Angry/OAF_ton_angry.wav	Angry
./data/Emotions/Angry/1079_TAI_ANG_XX.wav	Angry
./data/Emotions/Angry/1077_IEO_ANG_HI.wav	Angry
./data/Emotions/Angry/1013_DFA_ANG_XX.wav	Angry
./data/Emotions/Angry/1058_DFA_ANG_XX.wav	Angry
./data/Emotions/Angry/OAF_kill_angry.wav	Angry
./data/Emotions/Angry/1017_IWL_ANG_XX.wav	Angry
./data/Emotions/Angry/OAF_rain_angry.wav	Angry
./data/Emotions/Angry/1091_ITH_ANG_XX.wav	Angry
./data/Emotions/Angry/1040_WSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1021_IEO_ANG_LO.wav	Angry
./data/Emotions/Angry/1061_WSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1069_MTI_ANG_XX.wav	Angry
./data/Emotions/Angry/1083_IWL_ANG_XX.wav	Angry
./data/Emotions/Angry/OAF_met_angry.wav	Angry
./data/Emotions/Angry/1043_IEO_ANG_MD.wav	Angry
./data/Emotions/Angry/1082_IEO_ANG_MD.wav	Angry
./data/Emotions/Angry/1013_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/1064_DFA_ANG_XX.wav	Angry
./data/Emotions/Angry/1031_IWL_ANG_XX.wav	Angry
./data/Emotions/Angry/1044_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/1033_IEO_ANG_LO.wav	Angry
./data/Emotions/Angry/OAF_sheep_angry.wav	Angry
./data/Emotions/Angry/1012_TAI_ANG_XX.wav	Angry
./data/Emotions/Angry/1052_IEO_ANG_MD.wav	Angry
./data/Emotions/Angry/1055_WSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1078_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/1084_ITH_ANG_XX.wav	Angry
./data/Emotions/Angry/1064_IEO_ANG_LO.wav	Angry
./data/Emotions/Angry/OAF_lore_angry.wav	Angry
./data/Emotions/Angry/1050_MTI_ANG_XX.wav	Angry
./data/Emotions/Angry/1040_IEO_ANG_MD.wav	Angry
./data/Emotions/Angry/1075_IOM_ANG_XX.wav	Angry
./data/Emotions/Angry/1041_IEO_ANG_HI.wav	Angry
./data/Emotions/Angry/1083_IEO_ANG_LO.wav	Angry
./data/Emotions/Angry/1074_ITH_ANG_XX.wav	Angry
./data/Emotions/Angry/1084_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/1057_TAI_ANG_XX.wav	Angry
./data/Emotions/Angry/OAF_date_angry.wav	Angry
./data/Emotions/Angry/YAF_home_angry.wav	Angry
./data/Emotions/Angry/1063_TAI_ANG_XX.wav	Angry
./data/Emotions/Angry/1046_IEO_ANG_MD.wav	Angry
./data/Emotions/Angry/1081_WSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1052_DFA_ANG_XX.wav	Angry
./data/Emotions/Angry/1087_TAI_ANG_XX.wav	Angry
./data/Emotions/Angry/1063_IEO_ANG_HI.wav	Angry
./data/Emotions/Angry/OAF_calm_angry.wav	Angry
./data/Emotions/Angry/1047_TIE_ANG_XX.wav	Angry
./data/Emotions/Angry/1056_TIE_ANG_XX.wav	Angry
./data/Emotions/Angry/OAF_keep_angry.wav	Angry
./data/Emotions/Angry/OAF_yes_angry.wav	Angry
./data/Emotions/Angry/1074_MTI_ANG_XX.wav	Angry
./data/Emotions/Angry/OAF_neat_angry.wav	Angry
./data/Emotions/Angry/1033_ITH_ANG_XX.wav	Angry
./data/Emotions/Angry/OAF_judge_angry.wav	Angry
./data/Emotions/Angry/1090_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/1038_IEO_ANG_MD.wav	Angry
./data/Emotions/Angry/1070_TIE_ANG_XX.wav	Angry
./data/Emotions/Angry/1025_TIE_ANG_XX.wav	Angry
./data/Emotions/Angry/1055_IEO_ANG_MD.wav	Angry
./data/Emotions/Angry/1011_IWW_ANG_XX.wav	Angry
./data/Emotions/Angry/1054_IOM_ANG_XX.wav	Angry
./data/Emotions/Angry/1036_IOM_ANG_XX.wav	Angry
./data/Emotions/Angry/1087_ITS_ANG_XX.wav	Angry
./data/Emotions/Angry/1036_MTI_ANG_XX.wav	Angry
./data/Emotions/Angry/1091_IEO_ANG_MD.wav	Angry
./data/Emotions/Angry/1035_MTI_ANG_XX.wav	Angry
./data/Emotions/Angry/1041_IEO_ANG_MD.wav	Angry
./data/Emotions/Angry/1085_WSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1078_IWL_ANG_XX.wav	Angry
./data/Emotions/Angry/1029_TAI_ANG_XX.wav	Angry
./data/Emotions/Angry/1011_DFA_ANG_XX.wav	Angry
./data/Emotions/Angry/OAF_sour_angry.wav	Angry
./data/Emotions/Angry/1067_ITH_ANG_XX.wav	Angry
./data/Emotions/Angry/1070_TSI_ANG_XX.wav	Angry
./data/Emotions/Angry/1010_TAI_ANG_XX.wav	Angry
./data/Emotions/Angry/YAF_ditch_angry.wav	Angry
./data/Emotions/Angry/1018_MTI_ANG_XX.wav	Angry
./data/Emotions/Angry/1045_IWL_ANG_XX.wav	Angry
./data/Emotions/Angry/YAF_door_angry.wav	Angry
