wav	labels
./data/BirdSong_audio_16k_10s/aldfly/XC189589_6.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC135883_5.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_9.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_12.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_20.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_11.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189589_4.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC135883_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189589_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC135883_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_6.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189589_5.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_16.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_14.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_13.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_10.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189589_7.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_21.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC135883_6.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_4.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_19.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189589_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189589_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_17.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_7.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_18.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC135883_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_5.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_15.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC479504_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_26.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_25.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC479504_5.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC193116_6.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC154310_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC420909_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC193116_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC193116_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC479504_4.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_28.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC154449_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC479504_8.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC154310_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_30.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_27.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_23.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC479504_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC154310_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC154310_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC193116_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC479504_7.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC420909_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC193116_5.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC193116_4.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_24.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC154310_4.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC154449_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_22.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC193116_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC144672_29.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC479504_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC479504_6.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC420909_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC479504_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC139577_18.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC139577_4.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC180091_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC139577_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC139577_16.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC180091_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC137570_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC180091_6.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC139577_10.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC420402_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC139577_8.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC142065_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC139577_7.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC139577_12.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC139577_13.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC180091_5.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC139577_15.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC180091_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC139577_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC180091_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC154310_11.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC154310_6.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC154310_10.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC188432_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC139577_14.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC139577_17.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC139577_19.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC139577_11.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC420402_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC154310_7.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC154310_5.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC188432_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC154310_9.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC139577_6.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC154310_12.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC139577_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC180091_4.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC139577_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC139577_5.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC154310_8.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC137570_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC180091_7.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC139577_9.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC330449_16.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC330449_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC139577_24.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC188434_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC330449_12.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC330449_8.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC330449_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC139577_20.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC330449_4.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC330449_9.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189263_5.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC139577_23.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC330449_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC139577_21.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189263_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC330449_15.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189263_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC188434_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC188434_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC330449_13.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189262_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC330449_5.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC139577_22.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189263_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189263_4.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC142067_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC330449_7.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC330449_11.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189263_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC142067_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC188434_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189262_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC330449_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC330449_14.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189262_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC139577_25.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC330449_6.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC330449_10.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC134874_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189266_14.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189267_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189267_4.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189267_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC247799_5.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189267_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC247799_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC247799_8.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC247799_9.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189266_13.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC247799_6.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189266_8.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC247799_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC269063_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189267_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189266_10.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189266_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189266_4.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC247799_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC269063_4.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189266_11.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC134874_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189266_15.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC374636_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189266_7.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC247799_4.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189266_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC269063_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC247799_7.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC269063_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189266_5.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189266_6.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189266_9.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189266_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC142329_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189266_12.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189266_16.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC247799_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189266_17.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC371412_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189266_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC269063_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC188813_4.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189265_8.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189265_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189264_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC188813_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189264_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC188813_8.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC269063_6.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189265_4.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC188813_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC182735_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189264_4.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC140298_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC188813_7.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC188813_11.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189265_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189265_5.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC140298_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC140298_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189265_6.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189265_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189265_7.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC182735_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189265_10.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC188813_10.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC2628_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189265_12.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189265_13.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189265_9.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC269063_5.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC381871_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189264_5.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC188813_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189264_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC182735_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC188813_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189264_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189265_11.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189264_6.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC188813_9.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC188813_5.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC381871_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189265_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC188813_6.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC167791_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_13.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_10.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189043_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC374638_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC182735_7.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC167791_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_15.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_11.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC374638_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_8.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC182735_5.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_5.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC182735_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC182735_6.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189043_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_18.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_7.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC182735_4.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC182735_8.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC318899_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189043_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC167791_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_17.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_12.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC167791_4.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_19.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_20.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_4.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_16.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189043_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC374638_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC182735_9.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_14.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC167791_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_6.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_9.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_23.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_28.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_33.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC179600_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC167789_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_21.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC167789_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_35.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC414551_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_34.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC244459_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_29.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC253455_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC157462_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_32.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC178481_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC157462_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC167789_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC244459_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189042_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_36.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC167789_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_22.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC414551_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189042_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_37.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_26.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_30.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC244459_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_31.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_25.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC253455_4.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189268_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC253455_5.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189268_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC167789_4.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_27.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC253455_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC253455_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC253455_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC189269_24.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC188377_5.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC188377_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC244458_7.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC188377_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC244458_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC188377_10.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC294255_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC178480_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC294255_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC294255_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC244458_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC188377_0.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC418144_1.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC188377_2.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC179600_3.wav	aldfly
./data/BirdSong_audio_16k_10s/aldfly/XC418144_2.wav	aldfly
